[Chat Event] Time: 2026-07-19T08:34:07.402Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: [] | Content: บอกแวร์อย่าแพร่ม
[Chat Event] Time: 2026-07-19T09:41:09.397Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: 7-4
[Chat Event] Time: 2026-07-19T09:41:18.612Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: 
[Chat Event] Time: 2026-07-19T09:41:24.416Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: พี่โก้ตื่นเต้นมากกว่าคนเล่น
[Chat Event] Time: 2026-07-19T09:41:30.162Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: มันจัดด
[Gift Event] Time: 2026-07-19T09:41:33.414Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-19T09:41:53.429Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: หลังพี่โก้ใครครับ
[Chat Event] Time: 2026-07-19T09:41:58.458Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: ปิดนะๆๆพีเอส
[Chat Event] Time: 2026-07-19T09:41:58.458Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: แข่งไป2เกมส์3ใน5 PS-1 AS-1
[Chat Event] Time: 2026-07-19T09:42:04.319Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: เห้ย
[Chat Event] Time: 2026-07-19T09:42:08.450Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["eArUIm2OQoVz84KGAAAL","dAJ3KHIcA--RdRGsAAAM","zgR97aNnZGzX7a-yAAAN"] | Content: @ก้องล่า🎭
[Chat Event] Time: 2026-07-19T12:29:25.715Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: แพนดี้~
[Chat Event] Time: 2026-07-19T12:29:26.998Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: แพนดี้~
[Chat Event] Time: 2026-07-19T12:29:34.772Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Gift Event] Time: 2026-07-19T12:29:39.678Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-19T12:29:44.506Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Chat Event] Time: 2026-07-19T12:29:55.242Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Chat Event] Time: 2026-07-19T12:29:55.243Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ดีคับ
[Chat Event] Time: 2026-07-19T12:30:43.685Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: อะไรนะ
[Chat Event] Time: 2026-07-19T12:30:44.536Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: เล่นด้วย
[Chat Event] Time: 2026-07-19T12:32:21.693Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ไม่อยู่
[Gift Event] Time: 2026-07-19T12:32:23.411Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-19T12:32:34.150Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:32:35.866Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-19T12:32:35.867Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:32:39.001Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Chat Event] Time: 2026-07-19T12:32:48.953Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: เขย่า
[Chat Event] Time: 2026-07-19T12:33:19.381Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Chat Event] Time: 2026-07-19T12:34:45.178Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: พี่นิว
[Chat Event] Time: 2026-07-19T12:35:18.266Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Chat Event] Time: 2026-07-19T12:35:38.886Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Gift Event] Time: 2026-07-19T12:35:39.732Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-19T12:35:44.683Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Gift Event] Time: 2026-07-19T12:35:45.601Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:35:47.313Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:35:47.313Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Chat Event] Time: 2026-07-19T12:35:47.314Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 555
[Gift Event] Time: 2026-07-19T12:35:50.585Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Chat Event] Time: 2026-07-19T12:36:08.746Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: รอถุงแปป
[Chat Event] Time: 2026-07-19T12:36:11.310Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 55555
[Chat Event] Time: 2026-07-19T12:36:18.797Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ปลัดขิก
[Gift Event] Time: 2026-07-19T12:36:26.375Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-19T12:36:26.376Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:36:26.376Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-19T12:36:27.237Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Chat Event] Time: 2026-07-19T12:36:27.238Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Chat Event] Time: 2026-07-19T12:36:29.672Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ปอ ปอ ก็พอละคับ55
[Gift Event] Time: 2026-07-19T12:36:30.440Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-19T12:36:37.811Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ปลอมๆๆ
[Chat Event] Time: 2026-07-19T12:36:42.946Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Chat Event] Time: 2026-07-19T12:36:46.230Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Chat Event] Time: 2026-07-19T12:36:50.371Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: แปปนะ
[Chat Event] Time: 2026-07-19T12:36:53.672Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Chat Event] Time: 2026-07-19T12:37:02.676Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: @LESSSWEETT เล่นยังนะ
[Chat Event] Time: 2026-07-19T12:37:13.284Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Chat Event] Time: 2026-07-19T12:37:20.785Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ห้ะ ชื่อไรนะ 5555
[Chat Event] Time: 2026-07-19T12:39:55.047Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Chat Event] Time: 2026-07-19T12:39:56.593Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Gift Event] Time: 2026-07-19T12:40:24.906Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:40:24.907Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:40:29.041Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:40:29.042Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Chat Event] Time: 2026-07-19T12:41:14.393Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ดีจ้า
[Chat Event] Time: 2026-07-19T12:41:20.224Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: แย่ แพนไปมีลูกกอกตอนไหน
[Chat Event] Time: 2026-07-19T12:41:50.843Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ไม่คอลเกต
[Chat Event] Time: 2026-07-19T12:42:15.436Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ทำจอฉันมันสีชา
[Chat Event] Time: 2026-07-19T12:42:17.136Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: กระตุกอีกแล้ว
[Chat Event] Time: 2026-07-19T12:42:41.273Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: คนพิเศษ
[Gift Event] Time: 2026-07-19T12:43:05.964Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-19T12:43:05.965Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-19T12:43:23.442Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-19T12:43:26.796Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Overreact | GiftId: 19447
[Gift Event] Time: 2026-07-19T12:44:02.608Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Chat Event] Time: 2026-07-19T12:44:03.457Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: อยากเล่นกูนๆทาวน์ กับนีนี่ ไว้อารมณ์ดีก่อน
[Gift Event] Time: 2026-07-19T12:44:06.840Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Chat Event] Time: 2026-07-19T12:45:02.578Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 4คน
[Gift Event] Time: 2026-07-19T12:45:16.818Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-19T12:45:38.255Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-19T12:45:42.348Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Chat Event] Time: 2026-07-19T12:45:49.068Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: บอกอยู่โรบูดไปวันๆ แต่ไม่ออกเลยนะ
[Chat Event] Time: 2026-07-19T12:46:04.463Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: จนเมื่อคืน ฉันดีดเองคนแรก
[Gift Event] Time: 2026-07-19T12:46:42.955Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: The lucky 9 | GiftId: 9482
[Chat Event] Time: 2026-07-19T12:46:44.644Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: อย่ารู้เยอะดิ
[Gift Event] Time: 2026-07-19T12:46:46.325Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: The lucky 9 | GiftId: 9482
[Gift Event] Time: 2026-07-19T12:47:52.722Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
[Gift Event] Time: 2026-07-19T12:47:55.170Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:47:56.090Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Gift Event] Time: 2026-07-19T12:47:56.887Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Popular Vote | GiftId: 13651
[Gift Event] Time: 2026-07-19T12:48:00.118Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: สมุนแพนด้า | GiftId: 175483
[Chat Event] Time: 2026-07-19T12:48:05.169Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ไปละ
[Chat Event] Time: 2026-07-19T12:48:21.423Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ไปจุ่มคุโรมิ
[Chat Event] Time: 2026-07-19T12:48:22.928Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: 
[Chat Event] Time: 2026-07-19T12:48:40.343Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: เสียเงินไม่ว่า เสียหน้าไม่ได้
[Gift Event] Time: 2026-07-19T12:48:45.313Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-19T12:48:47.856Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Cake Slice | GiftId: 6784
[Gift Event] Time: 2026-07-19T12:48:47.857Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Chat Event] Time: 2026-07-19T12:48:49.441Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: ครบก่อนเหรอถึงมีอันนี้
[Gift Event] Time: 2026-07-19T12:48:51.123Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Cake Slice | GiftId: 6784
[Chat Event] Time: 2026-07-19T12:49:12.795Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content:  
[Chat Event] Time: 2026-07-19T12:49:19.451Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: เหมือนไรซักอย่าง
[Chat Event] Time: 2026-07-19T12:49:45.160Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: อุนจิแมงสันตอมเหรอ
[Chat Event] Time: 2026-07-19T12:50:25.277Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: แพนดี้ เกมแรคคูนน่ารักมากเลยนะ ยอมรับบ้างดิ
[Chat Event] Time: 2026-07-19T12:51:04.296Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: เกมแรคคูนมันมีลายแก แล้วฉันจุ่มได้
[Chat Event] Time: 2026-07-19T12:51:55.489Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Gift Event] Time: 2026-07-19T12:53:24.635Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Wink wink | GiftId: 19446
[Gift Event] Time: 2026-07-19T12:53:27.987Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Wink wink | GiftId: 19446
[Gift Event] Time: 2026-07-19T12:53:35.432Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: The lucky 9 | GiftId: 9482
[Gift Event] Time: 2026-07-19T12:53:38.738Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: The lucky 9 | GiftId: 9482
[Gift Event] Time: 2026-07-19T12:53:41.241Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-19T12:53:44.509Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: GG | GiftId: 6064
[Gift Event] Time: 2026-07-19T12:53:59.290Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-19T12:54:00.139Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-19T12:54:00.140Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-19T12:54:03.492Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Chat Event] Time: 2026-07-19T12:54:30.390Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: @[20+20+20+7=67]✅️✅️✅️✅️✅️✅️✅️
[Gift Event] Time: 2026-07-19T12:54:32.942Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Journey Pass | GiftId: 15063
[Gift Event] Time: 2026-07-19T12:54:36.312Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Journey Pass | GiftId: 15063
[Chat Event] Time: 2026-07-19T12:54:44.635Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: เอาไปคนเดียวก่อนนะ
[Gift Event] Time: 2026-07-19T12:56:39.942Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: You're awesome | GiftId: 15232
[Gift Event] Time: 2026-07-19T12:56:40.649Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: You're awesome | GiftId: 15232
[Gift Event] Time: 2026-07-19T12:56:44.083Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: You're awesome | GiftId: 15232
[Chat Event] Time: 2026-07-19T12:57:22.163Z | Room: 2afbab0ebcdf8d2539323671bd12ef68 | Sockets in Room: ["dRXTMVXydJETEf_NAAAR","SaSiT9SLVyBeCYZfAAAS","JOU1cyKysF95H0wOAAAT"] | Content: Pandy Pandy Pandy Pandy!
[Gift Event] Time: 2026-07-19T12:57:36.876Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-19T12:57:40.213Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Love you so much | GiftId: 15231
[Gift Event] Time: 2026-07-19T12:58:05.747Z | Token: 2afbab0ebcdf8d2539323671bd12ef68 | GiftName: Heart Me | GiftId: 7934
